story_id,title,description,genre,author,avg_reading_minutes,quality,publish_days_ago
S00837,Peak of No Return: Legacy,"Driven by a treasure-hunting historian is drawn into a jungle hiding a lost city, they must confront what it truly costs. Nothing will ever be the same again.",Adventure,Ishita Rao,22.5,0.7784584967971523,151
S00838,The Long Way Home,"When a single mother is drawn into a will that splits a family, they must confront what it truly costs. Nothing will ever be the same again.",Drama,Dev Bose,19.0,0.5896374427670272,188
S00839,Rise of the Asura Reborn,"When a storyteller who remembers past lives is drawn into a celestial weapon hidden on earth, they must confront what it truly costs. What follows changes everything.",Mythology,Priya Okafor,16.8,0.6525079816369391,537
S00840,The Silver Citadel,"In a world where a fallen knight is drawn into a forbidden spell, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Fantasy,Dev Kapoor,43.5,0.7350362024903374,164
S00841,Letters to Meera Reborn,"After an ambitious chef is drawn into a long-distance promise, they must confront what it truly costs. What follows changes everything.",Romance,Sara Okafor,29.7,0.5430078950888656,82
S00842,The Cartographer's Code Reborn,"When a librarian who notices everything is drawn into a murder staged as suicide, they must confront what it truly costs. What follows changes everything.",Mystery,Arjun Khan,26.0,0.6682846055400802,527
S00843,Quantum Drift,"Against a disgraced astrophysicist is drawn into an AI questioning its purpose, they must confront what it truly costs. What follows changes everything.",Science Fiction,Rohan Joshi,10.0,0.8887937992863637,139
S00844,The Mirror Room,"After a skeptical paranormal blogger is drawn into a town that vanishes at night, they must confront what it truly costs. And time is running out.",Horror,Arjun Alvarez,15.5,0.7117358677153363,670
S00845,A Court of Ashes,"Against a court astronomer is drawn into a family divided by partition, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Historical Fiction,Elena Fernandes,38.5,0.5438228423916676,247
S00846,The Sleeper Cell Reborn,"In a world where an investigative journalist is drawn into an informant burned by their own agency, they must confront what it truly costs. Some doors, once opened, never close.",Thriller,Arjun Kapoor,28.9,0.31465416793060225,535
S00847,The River of Gold: The Reckoning,"Haunted by a wildlife photographer is drawn into a treasure map with a missing corner, they must confront what it truly costs. Nothing will ever be the same again.",Adventure,Vikram Nair,26.6,0.7669007674239823,432
S00848,The Inheritance: Origins,"Driven by a single mother is drawn into a will that splits a family, they must confront what it truly costs. Some doors, once opened, never close.",Drama,Ishita Joshi,15.8,0.38206075604548045,238
S00849,Ashwatthama's Burden,"Haunted by a cursed warrior is drawn into a retelling from the vanquished side, they must confront what it truly costs. But every secret has its price.",Mythology,Marcus Gupta,17.6,0.4767749360109861,218
S00850,The Shadow Mage: Legacy,"After an exiled princess is drawn into an ancient prophecy, they must confront what it truly costs. And time is running out.",Fantasy,Naina Khan,11.2,0.40442369527782746,544
S00851,Monsoon Hearts Reborn,"When a shy librarian is drawn into a long-distance promise, they must confront what it truly costs. Some doors, once opened, never close.",Romance,Rohan Tanaka,10.1,0.6870662508495324,633
S00852,The Midnight Caller Reborn,"Against a sharp-eyed journalist is drawn into a coded diary left behind, they must confront what it truly costs. But every secret has its price.",Mystery,Aarav Khan,44.3,0.47260701969361135,167
S00853,The Terraform Wars II,"Driven by a quantum engineer is drawn into a black-market for memories, they must confront what it truly costs. What follows changes everything.",Science Fiction,Dev Tanaka,33.4,0.916397964002548,234
S00854,The Hollow Children: Origins,"When a skeptical paranormal blogger is drawn into something living under the floor, they must confront what it truly costs. But every secret has its price.",Horror,Vikram Joshi,29.2,0.712354760559124,440
S00855,Banners of the Deccan: Origins,"When a merchant's daughter is drawn into a forbidden craft in a royal court, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Historical Fiction,Vikram Das,41.5,0.687507955813749,456
S00856,Zero Hour Mumbai II,"Against an investigative journalist is drawn into a city-wide blackout hiding a heist, they must confront what it truly costs. What follows changes everything.",Thriller,Priya Iyer,40.8,0.5139101151585249,383
S00857,Beyond the Ice Wall,"When a river guide is drawn into a race across a dying glacier, they must confront what it truly costs. And time is running out.",Adventure,Vikram Tanaka,33.1,0.7596042135730973,309
S00858,The Apology,"Against a single mother is drawn into a homecoming that reopens old wounds, they must confront what it truly costs. What follows changes everything.",Drama,Priya Okafor,13.3,0.7453477021241307,61
S00859,The Celestial Wager: Legacy,"When an exiled prince is drawn into a sage's prophecy misread, they must confront what it truly costs. What follows changes everything.",Mythology,Priya Kapoor,30.3,0.17618088942745916,225
S00860,The Runebound Oath: Origins,"In a world where a fallen knight is drawn into an ancient prophecy, they must confront what it truly costs. Some doors, once opened, never close.",Fantasy,Naina Chatterjee,6.4,0.7061929521653226,172
S00861,The Arranged Truth: Legacy,"In a world where a small-town teacher is drawn into a secret admirer's confession, they must confront what it truly costs. Nothing will ever be the same again.",Romance,Vani Gupta,31.4,0.6133499117890839,82
S00862,Murder at the Haveli,"After an amateur sleuth is drawn into an inheritance with deadly strings, they must confront what it truly costs. What follows changes everything.",Mystery,Rohan Bose,36.7,0.672425762715568,38
S00863,Quantum Drift Reborn,"After a quantum engineer is drawn into a colony ship losing its memory, they must confront what it truly costs. Some doors, once opened, never close.",Science Fiction,Vikram Menon,21.8,0.5274068436742875,59
S00864,What the Forest Keeps II,"Driven by a night-shift nurse is drawn into something living under the floor, they must confront what it truly costs. What follows changes everything.",Horror,Rohan Bose,15.8,0.7152544261798325,509
S00865,Shadows of Partition,"When a young cartographer is drawn into a love story against the freedom struggle, they must confront what it truly costs. Some doors, once opened, never close.",Historical Fiction,Zoya Fernandes,4.6,0.559018026746551,301
S00866,Zero Hour Mumbai,"Against an ex-intelligence officer is drawn into a conspiracy reaching the highest office, they must confront what it truly costs. Some doors, once opened, never close.",Thriller,Lin Kapoor,40.6,0.6642855463971971,499
S00867,The Desert Crossing: Origins,"Against a teenage stowaway is drawn into a desert crossing against time, they must confront what it truly costs. Some doors, once opened, never close.",Adventure,Dev Okafor,25.2,0.6667778804891195,395
S00868,Sons of the Soil: Origins,"After an aging patriarch is drawn into a family secret surfacing at a funeral, they must confront what it truly costs. Some doors, once opened, never close.",Drama,Dev Bose,39.6,0.7777181569248511,621
S00869,Daughter of the Ocean Reborn,"In a world where a temple sculptor is drawn into a celestial weapon hidden on earth, they must confront what it truly costs. Some doors, once opened, never close.",Mythology,Aarav Chatterjee,12.0,0.5688720396888128,51
S00870,The Dragon's Heir: Origins,"When an exiled princess is drawn into a hidden portal, they must confront what it truly costs. Nothing will ever be the same again.",Fantasy,Meera Petrov,39.1,0.892461307181963,126
S00871,The Wedding Planner's Secret: The Reckoning,"Against a struggling musician is drawn into a long-distance promise, they must confront what it truly costs. What follows changes everything.",Romance,Vani Reddy,8.0,0.38167968578246586,593
S00872,Echoes in the Archive: Origins,"When a forensic accountant is drawn into an inheritance with deadly strings, they must confront what it truly costs. And time is running out.",Mystery,Elena Rao,38.4,0.7118155607015224,446
S00873,The Synthetic Heart: Legacy,"Haunted by a quantum engineer is drawn into time dilation tearing a family apart, they must confront what it truly costs. But every secret has its price.",Science Fiction,Sofia Singh,8.3,0.6697492526066029,494
S00874,Static: Legacy,"When a skeptical paranormal blogger is drawn into a curse passed through photographs, they must confront what it truly costs. Nothing will ever be the same again.",Horror,Sofia Khan,35.3,0.49842361720297645,222
S00875,The Salt March Diaries: Legacy,"Driven by a palace scribe is drawn into a love story against the freedom struggle, they must confront what it truly costs. Some doors, once opened, never close.",Historical Fiction,Marcus Chatterjee,17.2,0.6707653625665364,468
S00876,Blackout Protocol,"Haunted by an ex-intelligence officer is drawn into a hostage swap going sideways, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Thriller,Ishita Alvarez,40.7,0.5400375421409447,352
S00877,Peak of No Return: Legacy,"Driven by a teenage stowaway is drawn into a desert crossing against time, they must confront what it truly costs. Nothing will ever be the same again.",Adventure,Lin Mehta,33.5,0.5610889998020462,274
S00878,The Visiting Hour: Legacy,"In a world where a retired schoolmistress is drawn into a homecoming that reopens old wounds, they must confront what it truly costs. Some doors, once opened, never close.",Drama,Sara Iyer,11.5,0.477046390702378,295
